    Date, Time,Ozone,TempNear,RHNear
20110922,18:00,45,87.92,43.88
20110922,19:00,42,85.06,53.58
20110922,20:00,58,81.91,63.46
20110922,21:00,55,80.69,66.48
20110922,22:00,51,80.94,68.45
20110922,23:00,46,80.78,69.1
20110923,0:00,36,80.32,66.45
20110923,1:00,42,77.79,64.12
20110923,2:00,40,75.43,68.14
20110923,3:00,35,73.93,70.41
20110923,4:00,26,72.63,73.36
20110923,5:00,22,71.77,76.15
20110923,6:00,16,71.11,78.17
20110923,7:00,19,71.71,76.03
20110923,8:00,24,73.1,71.35
20110923,9:00,28,75.2,65.87
20110923,10:00,35,78.04,59.98
20110923,11:00,50,81.32,53.04
20110923,12:00,65,85.2,44.66
20110923,13:00,73,87.36,39.85
20110923,14:00,71,88.77,38.62
20110923,15:00,65,89.92,34.92
20110923,16:00,61,90.05,34.03
20110923,17:00,60,89.14,32.81
20110923,18:00,45,87.38,35.35
20110923,19:00,47,82.93,41.12
20110923,20:00,39,81.21,43.14
20110923,21:00,28,80.09,48.02
20110923,22:00,31,77.86,56.35
20110923,23:00,21,76.62,61.5
20110924,0:00,16,76.04,58.73
20110924,1:00,21,75.22,59.53
20110924,2:00,22,74.88,67.34
20110924,3:00,1,74.12,72
20110924,4:00,0,72.9,73.65
20110924,5:00,0,72.38,74.03
20110924,6:00,0,72.17,75.08
20110924,7:00,3,73.95,72.24
20110924,8:00,16,78.29,67.26
20110924,9:00,51,81.5,64.81
20110924,10:00,66,84.12,56.19
20110924,11:00,74,86.67,43.08
20110924,12:00,69,88.29,38.96
20110924,13:00,72,89.48,38.04
20110924,14:00,67,92.03,34.01
20110924,15:00,67,92.72,34.74
20110924,16:00,66,88.98,57.4
20110924,17:00,63,86.06,62.16
20110924,18:00,58,83.5,68.33
20110924,19:00,52,81.81,72.45
20110924,20:00,51,80.77,73.78
20110924,21:00,49,79.97,76.3
20110924,22:00,   NA,78.92,79.03
20110924,23:00,42,77.88,81.01
20110925,0:00,40,77.45,82.72
20110925,1:00,36,77.38,83.65
20110925,2:00,34,77.82,83.31
20110925,3:00,32,77.76,83.26
20110925,4:00,30,77.5,83.1
20110925,5:00,27,76.97,83.55
20110925,6:00,25,76.7,83.92
20110925,7:00,30,79.15,80.88
20110925,8:00,37,82.68,75.78
20110925,9:00,41,85.66,64.96
20110925,10:00,43,88.94,56.5
20110925,11:00,44,91.58,49.36
20110925,12:00,43,93.55,42.95
20110925,13:00,44,94.85,38.95
20110925,14:00,42,95.15,38.89
20110925,15:00,40,95.21,41.58
20110925,16:00,40,94.13,44.73
20110925,17:00,34,91.15,50.5
20110925,18:00,28,86.83,60.33
20110925,19:00,25,83.56,67.7
20110925,20:00,22,81.67,74.53
20110925,21:00,19,80.69,78.14
20110925,22:00,17,79.92,80.18
20110925,23:00,17,79.28,82.03
20110926,0:00,17,79,83.59
20110926,1:00,17,78.78,85.05
20110926,2:00,16,78.64,85.81
20110926,3:00,16,78.38,86.05
20110926,4:00,16,79.21,84.38
20110926,5:00,9,79.47,82.66
20110926,6:00,2,79.52,82.22
20110926,7:00,6,81.18,80.46
20110926,8:00,15,83.67,73.83
20110926,9:00,23,86.12,63.23
20110926,10:00,27,89.29,53.79
20110926,11:00,32,91.31,49.34
20110926,12:00,34,93.28,45.11
20110926,13:00,35,94.47,40.71
20110926,14:00,35,95.47,40.59
20110926,15:00,34,95.67,41.46
20110926,16:00,29,94.53,45.97
20110926,17:00,28,91.82,48.33
20110926,18:00,22,87.97,55.94
20110926,19:00,20,84.75,63.55
20110926,20:00,17,82.22,70.99
20110926,21:00,13,80.76,72.9
20110926,22:00,12,80.08,75.24
20110926,23:00,14,80.57,76.44
20110927,0:00,11,79.78,76.78
20110927,1:00,11,78.5,78.47
20110927,2:00,14,78.15,79.39
20110927,3:00,14,77.98,78.68
20110927,4:00,8,77.37,80.22
20110927,5:00,2,76.77,81.12
20110927,6:00,2,76.77,80.42
20110927,7:00,5,79.34,75.83
20110927,8:00,9,82.93,69.47
20110927,9:00,   NA,85.56,63.55
20110927,10:00,15,87.73,58.6
20110927,11:00,22,89.71,52.61
20110927,12:00,25,91.29,47.69
20110927,13:00,26,92.8,44.74
20110927,14:00,29,94.18,42.47
20110927,15:00,27,95.28,40.51
20110927,16:00,25,94.53,42.16
20110927,17:00,21,92.98,40.86
20110927,18:00,19,90.29,44.2
20110927,19:00,30,86.04,50.23
20110927,20:00,22,84.78,46.12
20110927,21:00,22,82.47,57.7
20110927,22:00,14,82.02,69.91
20110927,23:00,11,81.69,67.47
20110928,0:00,9,80.76,71.49
20110928,1:00,6,79.85,75.58
20110928,2:00,5,79.1,78.47
20110928,3:00,6,78.63,80.68
20110928,4:00,2,78.12,82.58
20110928,5:00,0,78.08,83.18
20110928,6:00,0,78.04,83.92
20110928,7:00,2,79.86,82.59
20110928,8:00,5,83.16,77.95
20110928,9:00,11,85.45,68.12
20110928,10:00,18,87.3,59.76
20110928,11:00,26,89.72,53.2
20110928,12:00,29,91.16,48.3
20110928,13:00,34,92.86,43.13
20110928,14:00,37,94.24,39.08
20110928,15:00,40,94.92,37.16
20110928,16:00,39,95.19,37.43
20110928,17:00,35,94.78,38.16
20110928,18:00,27,92.53,44.76
20110928,19:00,12,87.48,62.01
20110928,20:00,9,85.28,65.72
20110928,21:00,8,83.74,70.38
20110928,22:00,10,82.31,75.25
20110928,23:00,10,81.08,79.33
20110929,0:00,9,80.33,81.87
20110929,1:00,8,79.61,84.22
20110929,2:00,8,78.88,86.07
20110929,3:00,6,78.46,87.53
20110929,4:00,4,78.12,87.58
20110929,5:00,3,78.28,87.38
20110929,6:00,0,78.59,87.39
20110929,7:00,2,79.45,76.01
20110929,8:00,14,82.75,64.52
20110929,9:00,19,84.09,59.45
20110929,10:00,24,86.21,59.22
20110929,11:00,26,89,53.73
20110929,12:00,30,91.37,48.68
20110929,13:00,33,93.25,44.97
20110929,14:00,33,94.17,41.78
20110929,15:00,29,90.26,42.35
20110929,16:00,34,76.27,72.47
20110929,17:00,24,73.63,76.61
20110929,18:00,14,74.4,74.25
20110929,19:00,15,73.03,73.63
20110929,20:00,14,74.44,75.02
20110929,21:00,9,73.82,77.61
20110929,22:00,4,73.05,80.01
20110929,23:00,9,72.66,79.19
20110930,0:00,12,72.23,77.73
20110930,1:00,13,72.12,77.62
20110930,2:00,16,72.16,74.35
20110930,3:00,15,72.14,73.81
20110930,4:00,12,71.42,76.13
20110930,5:00,1,71.28,77.19
20110930,6:00,1,71.75,77.5
20110930,7:00,3,74.12,70.67
20110930,8:00,14,77.34,60.74
20110930,9:00,35,79.38,58.8
20110930,10:00,43,80.53,60.34
20110930,11:00,46,82.58,53.91
20110930,12:00,49,84.87,44.62
20110930,13:00,50,85.84,39.26
20110930,14:00,51,86.83,34.7
20110930,15:00,49,87.49,31.07
20110930,16:00,47,87.63,29.6
20110930,17:00,42,86.31,30.18
20110930,18:00,33,84.37,33.49
20110930,19:00,11,82.74,36.92
20110930,20:00,3,80.81,39.8
20110930,21:00,10,78.88,42.41
20110930,22:00,18,77.25,36.46
20110930,23:00,28,74.64,37.44
20111001,0:00,14,72.43,42.9
20111001,1:00,20,70.5,45.08
20111001,2:00,15,69.43,48.5
20111001,3:00,12,68.03,51.71
20111001,4:00,5,66.3,52.73
20111001,5:00,1,64.98,56.12
20111001,6:00,3,64.07,59.41
20111001,7:00,11,65.51,52.56
20111001,8:00,24,69.88,38.11
20111001,9:00,35,74.25,30.2
20111001,10:00,41,76.25,26.06
20111001,11:00,45,77.68,24.42
20111001,12:00,45,78.78,22.24
20111001,13:00,49,79.63,21.93
20111001,14:00,47,80.76,21.49
20111001,15:00,46,81.97,20.56
20111001,16:00,45,82.08,21.6
20111001,17:00,45,81.49,23.07
20111001,18:00,37,77.75,28.86
20111001,19:00,27,74.83,32.29
20111001,20:00,26,72.28,39.98
20111001,21:00,25,70.2,42.37
20111001,22:00,   NA,68.67,48.61
20111001,23:00,   NA,67.94,51.11
20111002,0:00,17,66.93,53.77
20111002,1:00,9,65.97,56.25
20111002,2:00,0,65.36,65.83
20111002,3:00,0,64.26,68.5
20111002,4:00,0,63.23,70.83
20111002,5:00,3,62.19,72.19
20111002,6:00,15,61.28,64.03
20111002,7:00,21,62.83,56.42
20111002,8:00,29,66.58,46.04
20111002,9:00,39,70.62,38.75
20111002,10:00,47,73.75,35.24
20111002,11:00,56,76.12,32.43
20111002,12:00,54,78.01,29.27
20111002,13:00,55,79.83,25.07
20111002,14:00,55,81.49,22.75
20111002,15:00,56,82.2,21.38
20111002,16:00,52,82.26,22.08
20111002,17:00,49,81.57,25.42
20111002,18:00,43,76.22,40.86
20111002,19:00,36,72.66,45.79
20111002,20:00,31,70.88,49.66
20111002,21:00,27,69.46,51.02
20111002,22:00,29,68.01,52.04
20111002,23:00,24,67.28,57.24
20111003,0:00,25,66.6,65.27
20111003,1:00,12,65.78,66.01
20111003,2:00,0,64.65,68.98
20111003,3:00,0,63.46,71.03
20111003,4:00,0,62.73,73.4
20111003,5:00,0,62.56,72.78
20111003,6:00,0,62.4,69.91
20111003,7:00,3,63.74,62.24
20111003,8:00,   NA,67.81,47.4
20111003,9:00,25,73.15,33.45
20111003,10:00,40,75.71,28.36
20111003,11:00,46,77.32,26.42
20111003,12:00,51,78.88,24.52
20111003,13:00,56,80.26,23.68
20111003,14:00,56,81.02,22.48
20111003,15:00,62,81.48,24.27
20111003,16:00,59,79.39,34.52
20111003,17:00,48,76.54,39.47
20111003,18:00,44,73.83,43.48
20111003,19:00,42,71.86,46.62
20111003,20:00,34,70.58,50
20111003,21:00,34,69.35,49.65
20111003,22:00,24,68.09,50.13
20111003,23:00,14,67.33,50.08
20111004,0:00,13,66.61,52.48
20111004,1:00,13,66.35,55.42
20111004,2:00,16,65.37,64.24
20111004,3:00,2,64.08,71.46
20111004,4:00,0,63.16,76.45
20111004,5:00,0,62.83,79.76
20111004,6:00,1,62.85,79.82
20111004,7:00,5,64.83,72.78
20111004,8:00,18,68.62,57.67
20111004,9:00,35,74.55,48.07
20111004,10:00,58,77.87,45.61
20111004,11:00,57,79.67,43.9
20111004,12:00,58,80.74,43.03
20111004,13:00,59,81.63,39.33
20111004,14:00,54,82.27,39.62
20111004,15:00,55,82.17,42.11
20111004,16:00,58,80.9,45.34
20111004,17:00,55,78.78,45.08
20111004,18:00,52,75.61,56.45
20111004,19:00,48,73.47,63.71
20111004,20:00,45,72.22,64.09
20111004,21:00,40,70.67,62.73
20111004,22:00,40,69.72,63.58
20111004,23:00,28,68.86,62.29
20111005,0:00,32,67.87,62.58
20111005,1:00,36,67.23,61.66
20111005,2:00,38,66.3,59.85
20111005,3:00,14,66.07,64.54
20111005,4:00,0,64.52,75.1
20111005,5:00,0,64.16,81.07
20111005,6:00,0,63.85,82.05
20111005,7:00,4,66.1,75.58
20111005,8:00,10,71.42,65.53
20111005,9:00,33,77.22,59.33
20111005,10:00,46,79.8,53.95
20111005,11:00,55,81.07,50.82
20111005,12:00,59,82.47,50.06
20111005,13:00,57,82.74,48.65
20111005,14:00,55,83.22,52.11
20111005,15:00,55,82.39,54.99
20111005,16:00,55,80.67,56.28
20111005,17:00,56,78.38,57.52
20111005,18:00,57,75.62,65.73
20111005,19:00,62,74.44,68.45
20111005,20:00,58,73.99,69.35
20111005,21:00,57,73.39,70.34
20111005,22:00,56,72.81,70.89
20111005,23:00,44,72.7,72.83
20111006,0:00,40,73.12,73.57
20111006,1:00,37,73.52,72.88
20111006,2:00,38,74.14,71.67
20111006,3:00,21,74.41,71.24
20111006,4:00,10,71.67,79.5
20111006,5:00,7,71.19,80.84
20111006,6:00,2,70.58,80.97
20111006,7:00,9,73.03,77.67
20111006,8:00,27,77.99,73.73
20111006,9:00,40,80.32,71.39
20111006,10:00,43,81.98,67.1
20111006,11:00,43,83.15,64.99
20111006,12:00,41,84.7,63.81
20111006,13:00,41,83.57,62.01
20111006,14:00,33,84.83,61.51
20111006,15:00,35,84.2,63.85
20111006,16:00,35,82.71,64.22
20111006,17:00,34,81.37,64.44
20111006,18:00,33,79.26,74.15
20111006,19:00,33,78.91,77.15
20111006,20:00,32,78.92,77.59
20111006,21:00,29,78.63,75.74
20111006,22:00,31,78.09,74.67
20111006,23:00,33,77.7,73.6
20111007,0:00,33,77.33,73.29
20111007,1:00,30,77.21,75.32
20111007,2:00,29,77.17,76.2
20111007,3:00,28,77.19,77.8
20111007,4:00,23,77.23,80.14
20111007,5:00,25,77.54,79.84
20111007,6:00,21,78.05,78.54
20111007,7:00,21,78.91,75.17
20111007,8:00,28,80.64,72.16
20111007,9:00,32,82.38,67.52
20111007,10:00,37,83.68,62.05
20111007,11:00,36,84.45,61.69
20111007,12:00,36,84.54,64
20111007,13:00,34,84.12,62.2
20111007,14:00,31,84.69,61.63
20111007,15:00,28,83.55,63.11
20111007,16:00,32,82.39,67.37
20111007,17:00,31,80.78,73.14
20111007,18:00,32,79.28,77.08
20111007,19:00,32,78.57,77.58
20111007,20:00,33,78.14,76.95
20111007,21:00,37,77.67,77.86
20111007,22:00,35,77.37,78.72
20111007,23:00,34,77.13,76.42
20111008,0:00,33,76.95,76.17
20111008,1:00,31,77.14,77.46
20111008,2:00,32,77.05,78.62
20111008,3:00,30,76.91,79.55
20111008,4:00,31,77.23,79.59
20111008,5:00,29,77.23,80.2
20111008,6:00,29,77.3,80.89
20111008,7:00,29,78.14,80.38
20111008,8:00,29,79.36,78.22
20111008,9:00,32,79.95,71.92
20111008,10:00,37,83.08,64.1
20111008,11:00,37,83.75,62.24
20111008,12:00,37,83.08,65.19
20111008,13:00,38,84.24,61.77
20111008,14:00,38,83.53,64.64
20111008,15:00,39,82,67.81
20111008,16:00,40,80.72,71.33
20111008,17:00,37,80.17,73.67
20111008,18:00,34,79.49,76.53
20111008,19:00,31,79.47,76.57
20111008,20:00,35,79.16,75.97
20111008,21:00,35,78.88,75.82
20111008,22:00,   NA,78.6,74.38
20111008,23:00,33,78.34,74.67
20111009,0:00,32,77.48,74.87
20111009,1:00,30,76.27,77.44
20111009,2:00,26,76.17,79.2
20111009,3:00,24,74.81,80.5
20111009,4:00,22,74.83,82.28
20111009,5:00,20,74.67,82.22
20111009,6:00,19,73.49,82.67
20111009,7:00,20,73.22,83.55
20111009,8:00,23,72.05,87.19
20111009,9:00,26,72.94,90.33
20111009,10:00,25,73.19,89.28
20111009,11:00,28,77.53,86.35
20111009,12:00,32,73.74,86.76
20111009,13:00,31,68.22,87.5
20111009,14:00,30,66.65,88.89
20111009,15:00,24,66.45,89.79
20111009,16:00,23,66.84,90.33
20111009,17:00,22,66.98,90.67
20111009,18:00,25,66.33,90.6
20111009,19:00,17,66.44,90.28
20111009,20:00,9,66.53,90.35
20111009,21:00,9,66.85,90.47
20111009,22:00,14,67.04,90.58
20111009,23:00,14,67.62,90.72
20111010,0:00,12,67.88,90.74
20111010,1:00,7,67.93,90.92
20111010,2:00,4,67.95,91.08
20111010,3:00,10,68.11,91.03
20111010,4:00,5,68.35,90.85
20111010,5:00,1,68.47,90.47
20111010,6:00,1,68.72,90.17
20111010,7:00,3,69.88,89.67
20111010,8:00,   NA,71.69,84.81
20111010,9:00,21,74.56,77.51
20111010,10:00,31,76.69,72.86
20111010,11:00,42,78.59,67.78
20111010,12:00,44,80.28,61.12
20111010,13:00,45,81.65,56.63
20111010,14:00,46,82.78,54.06
20111010,15:00,41,83.14,52.66
20111010,16:00,40,82.85,52.2
20111010,17:00,33,81.92,55.73
20111010,18:00,26,80.08,62.91
20111010,19:00,13,78.28,69.68
20111010,20:00,11,76.57,69.57
20111010,21:00,18,75.11,71.87
20111010,22:00,19,73.76,75.58
20111010,23:00,20,73.32,77.9
20111011,0:00,17,72.53,79.87
20111011,1:00,10,71.55,82.78
20111011,2:00,1,71.06,86.38
20111011,3:00,0,70.13,85.48
20111011,4:00,0,69.89,85.91
20111011,5:00,0,69.52,87.79
20111011,6:00,0,70.01,88.76
20111011,7:00,2,71.85,82.71
20111011,8:00,11,74.86,71.97
20111011,9:00,18,78.33,62.49
20111011,10:00,31,80.71,56.93
20111011,11:00,41,82.91,51.45
20111011,12:00,48,83.62,47.09
20111011,13:00,48,83.57,44.14
20111011,14:00,56,84.2,44.56
20111011,15:00,62,84.42,45.8
20111011,16:00,63,84.43,46.67
20111011,17:00,66,84.4,49.25
20111011,18:00,60,79.7,60.8
20111011,19:00,49,77.79,63.56
20111011,20:00,39,76.23,65.77
20111011,21:00,34,75.01,69.92
20111011,22:00,35,73.73,75.4
20111011,23:00,33,72.46,79.52
20111012,0:00,29,71.58,82.19
20111012,1:00,27,71.1,83.96
20111012,2:00,23,70.14,85.38
20111012,3:00,15,69.82,86.29
20111012,4:00,5,69.97,86.88
20111012,5:00,0,69.73,86.86
20111012,6:00,0,69.78,86.03
20111012,7:00,7,72.65,81.83
20111012,8:00,22,76.37,76.99
20111012,9:00,26,78.58,71.57
20111012,10:00,28,80.6,65.62
20111012,11:00,35,82.9,57.1
20111012,12:00,35,84.39,52.62
20111012,13:00,33,85.53,47.56
20111012,14:00,39,86.1,47.87
20111012,15:00,36,85.62,50.71
20111012,16:00,31,83.99,61.49
20111012,17:00,30,82.33,63.86
20111012,18:00,25,80.28,70.74
20111012,19:00,22,79.04,74.22
20111012,20:00,22,77.88,75.88
20111012,21:00,19,76.96,78.01
20111012,22:00,17,76.08,80.47
20111012,23:00,12,75.31,81.21
20111013,0:00,13,75.22,83.38
20111013,1:00,5,74.79,85.85
20111013,2:00,5,73.62,86.25
20111013,3:00,3,74.19,86.73
20111013,4:00,2,73.74,87.98
20111013,5:00,3,72.46,87.71
20111013,6:00,7,71.83,87.56
20111013,7:00,9,73.34,79.45
20111013,8:00,19,75.76,58.72
20111013,9:00,25,78.53,45.65
20111013,10:00,32,79.85,38.65
20111013,11:00,39,80.99,32.38
20111013,12:00,42,82.66,27.17
20111013,13:00,45,83.49,24.43
20111013,14:00,42,84.01,23.41
20111013,15:00,41,84.33,22.21
20111013,16:00,41,83.71,23.27
20111013,17:00,34,82.33,25.35
20111013,18:00,19,79.94,29.32
20111013,19:00,4,78.03,30.48
20111013,20:00,2,75.68,33.16
20111013,21:00,6,72.74,36.88
20111013,22:00,3,71.17,38.77
20111013,23:00,17,69.55,41.14
20111014,0:00,17,68.28,45.68
20111014,1:00,14,66.58,49.93
20111014,2:00,14,65.53,52.43
20111014,3:00,10,64.38,56.17
20111014,4:00,1,63.68,58.6
20111014,5:00,0,62.22,61.24
20111014,6:00,1,61.84,61.47
20111014,7:00,2,64.54,56.73
20111014,8:00,   NA,69.18,48.19
20111014,9:00,   NA,74.02,38.23
20111014,10:00,   NA,78.63,33.98
20111014,11:00,39,80.72,30.48
20111014,12:00,49,82.08,27.88
20111014,13:00,53,82.83,27.13
20111014,14:00,53,83.23,25.1
20111014,15:00,49,83.72,25.36
20111014,16:00,53,83.43,26.26
20111014,17:00,48,81.59,28.91
20111014,18:00,36,78.31,36.7
20111014,19:00,34,75.44,46.34
20111014,20:00,31,73.29,50.99
20111014,21:00,22,71.42,57.81
20111014,22:00,28,70.33,62
20111014,23:00,27,69.58,62.84
20111015,0:00,26,68.58,65.07
20111015,1:00,25,68.08,68.73
20111015,2:00,16,66.88,75.38
20111015,3:00,8,66.26,78.7
20111015,4:00,0,65.62,81.22
20111015,5:00,0,64.92,83.93
20111015,6:00,0,64.42,84.78
20111015,7:00,2,66.37,83.48
20111015,8:00,13,72.32,70.96
20111015,9:00,44,77.58,56.84
20111015,10:00,63,79.64,49.24
20111015,11:00,62,80.82,45.62
20111015,12:00,62,81.83,42.92
20111015,13:00,64,82.48,38.93
20111015,14:00,64,83.15,39.97
20111015,15:00,61,83.2,45.84
20111015,16:00,59,82.17,49.45
20111015,17:00,52,79.79,52.7
20111015,18:00,46,76.73,58.37
20111015,19:00,41,74.8,62.59
20111015,20:00,35,73.46,64.52
20111015,21:00,36,71.8,67.24
20111015,22:00,   NA,70.6,69.28
20111015,23:00,27,70.02,71.47
20111016,0:00,19,69.47,72.41
20111016,1:00,13,68.48,73.11
20111016,2:00,5,67.84,75.19
20111016,3:00,1,66.97,81
20111016,4:00,8,66.83,83.76
20111016,5:00,0,66.37,82.49
20111016,6:00,0,65.65,86.04
20111016,7:00,3,67.82,83.88
20111016,8:00,18,73.28,71.22
20111016,9:00,45,78.25,60.04
20111016,10:00,52,80.69,56.98
20111016,11:00,54,82.02,56.11
20111016,12:00,54,83.06,51.69
20111016,13:00,53,84.36,51.83
20111016,14:00,55,83.98,54.67
20111016,15:00,57,83.68,54.85
20111016,16:00,53,82.37,59.27
20111016,17:00,45,79.74,63.98
20111016,18:00,41,77.22,70.93
20111016,19:00,36,75.7,75.92
20111016,20:00,28,74.88,79.04
20111016,21:00,27,74.25,81.24
20111016,22:00,22,74.13,82.77
20111016,23:00,21,73.7,82.44
20111017,0:00,21,72.84,82.69
20111017,1:00,20,72.2,83.47
20111017,2:00,19,71.53,84.01
20111017,3:00,18,71.08,84.67
20111017,4:00,14,70.79,85.38
20111017,5:00,2,70.47,85.03
20111017,6:00,0,70.39,86.06
20111017,7:00,2,72.96,84.99
20111017,8:00,16,76.97,77.03
20111017,9:00,34,79.56,67.33
20111017,10:00,36,81.86,59.91
20111017,11:00,38,83.7,54.95
20111017,12:00,36,85.14,52.72
20111017,13:00,39,85.75,50.85
20111017,14:00,40,86.62,50.26
20111017,15:00,35,86.44,51.33
20111017,16:00,34,84.54,55.31
20111017,17:00,31,81.8,59.72
20111017,18:00,27,79.25,64.75
20111017,19:00,26,76.99,70.5
20111017,20:00,26,75.75,73.05
20111017,21:00,29,75.11,74.38
20111017,22:00,26,73.93,77.5
20111017,23:00,23,72.7,81.17
20111018,0:00,23,72.04,82.27
20111018,1:00,24,72.44,81.1
20111018,2:00,21,72.22,80.17
20111018,3:00,25,73.2,80.05
20111018,4:00,18,73.25,79.33
20111018,5:00,16,71.41,79.17
20111018,6:00,17,67.72,64.02
20111018,7:00,15,64.62,55.5
20111018,8:00,18,63.88,49.54
20111018,9:00,25,64.07,48.24
20111018,10:00,29,65.61,44.43
20111018,11:00,34,67.84,39.83
20111018,12:00,34,69.88,36.62
20111018,13:00,35,71.1,33.3
20111018,14:00,36,71.22,31.62
20111018,15:00,36,71.4,31.43
20111018,16:00,37,70.36,33.42
20111018,17:00,36,67.9,35.36
20111018,18:00,34,66.02,37.08
20111018,19:00,34,64.91,37.74
20111018,20:00,   NA,64.22,37.17
20111018,21:00,   NA,63.02,38.3
20111018,22:00,36,62.21,39.68
20111018,23:00,35,61.33,40.16
20111019,0:00,32,61.03,41.4
20111019,1:00,30,60.37,41.94
20111019,2:00,30,59,41.42
20111019,3:00,28,58.25,39.01
20111019,4:00,22,56.57,40.6
20111019,5:00,14,55.52,40.63
20111019,6:00,10,55.15,41.28
20111019,7:00,15,56.27,38.38
20111019,8:00,22,58.24,33.87
20111019,9:00,28,59.71,30.22
20111019,10:00,31,62.17,28.32
20111019,11:00,34,64.94,25.74
20111019,12:00,36,67.36,23.67
20111019,13:00,36,68.88,22.57
20111019,14:00,38,70.36,21.43
20111019,15:00,37,70.95,20.38
20111019,16:00,36,71.36,20.68
20111019,17:00,30,70.59,21.54
20111019,18:00,28,69.42,24.38
20111019,19:00,13,67.33,27.11
20111019,20:00,11,65.56,31.43
20111019,21:00,18,65.49,31.85
20111019,22:00,19,62.62,36.07
20111019,23:00,20,60.67,40.42
20111020,0:00,17,59.33,40.73
20111020,1:00,16,57.49,40.17
20111020,2:00,5,55.4,37.03
20111020,3:00,4,54.61,38.99
20111020,4:00,0,54.19,48.57
20111020,5:00,0,53.59,50.93
20111020,6:00,0,53.07,48.88
20111020,7:00,2,56.15,46.33
20111020,8:00,   NA,60.05,39.27
20111020,9:00,14,63.67,32.48
20111020,10:00,42,67.14,27.32
20111020,11:00,46,69.52,24.86
20111020,12:00,49,71.87,23.18
20111020,13:00,65,73.88,22.01
20111020,14:00,47,75.53,22.27
20111020,15:00,44,76.47,22.92
20111020,16:00,40,74.75,24.77
20111020,17:00,42,71.5,31.12
20111020,18:00,36,68.47,37.99
20111020,19:00,31,66.72,43
20111020,20:00,29,65.48,47.51
20111020,21:00,26,64.56,50.38
20111020,22:00,23,63.43,54.11
20111020,23:00,21,63.64,52.67
20111021,0:00,29,63.65,57.92
20111021,1:00,25,64.51,60.93
20111021,2:00,36,65.45,64.29
20111021,3:00,32,66.67,66.76
20111021,4:00,33,67.03,67.32
20111021,5:00,11,66.04,68.02
20111021,6:00,0,66.04,68.35
20111021,7:00,6,69.01,67.75
20111021,8:00,21,73.55,64.54
20111021,9:00,33,77.12,58.28
20111021,10:00,39,79.01,51.15
20111021,11:00,42,81.02,46.94
20111021,12:00,43,81.6,45.45
20111021,13:00,42,81.73,45.11
20111021,14:00,41,82.01,45.48
20111021,15:00,40,81.57,47.02
20111021,16:00,38,79.84,50.55
20111021,17:00,36,77.51,57.67
20111021,18:00,38,74.99,61.96
20111021,19:00,38,73.37,62.53
20111021,20:00,35,72.26,63.01
20111021,21:00,35,71.64,63.58
20111021,22:00,34,70.72,65.42
20111021,23:00,31,69.42,66.06
20111022,0:00,30,68.34,66.57
20111022,1:00,28,67.59,67.88
20111022,2:00,27,67.35,68.24
20111022,3:00,29,66.93,67.58
20111022,4:00,24,66.97,67.12
20111022,5:00,18,66.78,66.02
20111022,6:00,7,66.72,66.34
20111022,7:00,6,70.17,64.64
20111022,8:00,29,75.32,58.47
20111022,9:00,39,77.97,53.09
20111022,10:00,44,79.3,50.58
20111022,11:00,47,80.68,46.05
20111022,12:00,46,81.32,45.78
20111022,13:00,50,81.72,44.97
20111022,14:00,50,81.61,45.33
20111022,15:00,51,81.13,45.83
20111022,16:00,49,80.04,49.61
20111022,17:00,44,77.58,54.93
20111022,18:00,36,75.32,59.8
20111022,19:00,40,73.54,63.48
20111022,20:00,41,72.46,65.62
20111022,21:00,39,71.47,66.74
20111022,22:00,   NA,70.97,66.58
20111022,23:00,35,70.5,67.48
20111023,0:00,32,70.22,68.18
20111023,1:00,34,69.86,68.27
20111023,2:00,37,69.67,70.09
20111023,3:00,43,69.44,69.63
20111023,4:00,37,68.22,69.83
20111023,5:00,27,67.71,69.57
20111023,6:00,12,68.06,68.9
20111023,7:00,27,71.24,67.51
20111023,8:00,40,74.79,62.41
20111023,9:00,41,76.25,60.83
20111023,10:00,30,76.26,62.82
20111023,11:00,47,79.55,56.83
20111023,12:00,47,82.12,53.48
20111023,13:00,47,83.23,50.23
20111023,14:00,45,83.41,49.15
20111023,15:00,44,84.28,47.5
20111023,16:00,42,84.12,47.76
20111023,17:00,37,83.35,51.93
20111023,18:00,36,80.23,58.06
20111023,19:00,36,77.6,62.22
20111023,20:00,31,76.17,65.48
20111023,21:00,32,74.68,69.03
20111023,22:00,30,73.38,72.99
20111023,23:00,27,72.75,76.04
20111024,0:00,25,72.08,78.74
20111024,1:00,20,71.44,81.9
20111024,2:00,23,71.53,83.33
20111024,3:00,5,70.82,84.12
20111024,4:00,0,70.28,85.43
20111024,5:00,0,69.97,86.72
20111024,6:00,0,69.93,86.44
20111024,7:00,0,71.97,82.12
20111024,8:00,11,75.54,74.84
20111024,9:00,21,77.93,67.75
20111024,10:00,26,79.64,63.46
20111024,11:00,32,81.62,58.99
20111024,12:00,38,82.53,55.23
20111024,13:00,41,83.9,51.58
20111024,14:00,35,84.85,46.01
20111024,15:00,41,86.42,41.73
20111024,16:00,43,86.59,37.92
20111024,17:00,38,81.99,60.53
20111024,18:00,30,78.8,65.63
20111024,19:00,27,77.47,65.51
20111024,20:00,27,75.98,68.93
20111024,21:00,29,74.64,72.05
20111024,22:00,27,73.72,73.82
20111024,23:00,24,73.51,78.23
20111025,0:00,24,72.47,81.84
20111025,1:00,22,71.85,83.15
